frame,x_26,x_28,y_26,y_28,distance,time_seconds,X,Y,ángulo_26_28,velocidad_angular,aceleracion_angular,velocidad,aceleracion,delta_t,error_total_px_28,error_total_px_26,error_tibia_px,error_tibia,error_total_tibia_px,error_X,error_Y,error_ángulo_26_28,error_ángulo,error_tiempo,error_velocidad_angular,velocidad_angular_error_positivo,velocidad_angular_error_negativo,error_aceleracion_angular,aceleracion_angular_error_positivo,aceleracion_angular_error_negativo,ángulo_26_28_error_positivo,ángulo_26_28_error_negativo,error_velocidad,error_aceleracion,energia_cinetica,altura_cm,energia_potencial,energia_mecanica,variacion_energia_mecanica,trabajo_calorico
392,294,282,271,394,123.58397954427588,6.537066666666667,12,123,0.0951153816642392,-0.0220503214458755,0.0516210231201141,-0.0272506647451179,0.0631944287360641,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433199087753602,0.6645894961048449,-0.708690138996596,0.858299867993892,0.9099208911140062,-0.8066788448737778,0.1294454032638374,0.0607853600646411,0.4242898382773993,1.062063763989229,0.00019448667034657483,0.037988811759532067,5.590053650415144,5.59024813708549,-0.02154839258283392,-0.02154839258283392
393,294,282,271,394,123.58397954427588,6.553742857142857,12,123,0.0947546998040915,-0.0216285524360474,0.0523449311240195,-0.0267294258182879,0.0641118301848772,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433191626508945,0.6650097728657417,-0.7082668777378366,0.858298554308206,0.9106434854322256,-0.8059536231841865,0.1290847214036896,0.0604246782044933,0.4242888619158776,1.0620558965980924,0.00018711771219154079,0.03784518866884267,5.568919512620199,5.56910663033239,-0.021141506753100003,-0.021141506753100003
394,294,283,271,394,123.4908903522847,6.570419047619048,11,123,0.0944059230988098,-0.0209146510877072,0.0528640085083247,-0.0258276888422834,0.0647420576822995,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832,0.034355900058832,0.02,0.3435767038148259,0.6662387565419448,-0.7080680587173591,0.8589436137612433,0.911807622269568,-0.8060796052529186,0.1287618231576419,0.0600500230399777,0.4242872192843814,1.0620432088546925,0.0001749690520482128,0.037706301514307275,5.548482267830316,5.548657236882364,-0.0204493934500265,-0.0204493934500265
395,294,283,271,393,122.494897852931,6.587095238095238,11,122,0.0940741930819183,-0.0198924339083986,0.0532639171954124,-0.0243672165965546,0.0647608577153116,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.3463683267986567,0.6728442196889148,-0.712629087505712,0.8659245880028422,0.9191885051982548,-0.8126606708074298,0.1287094371735788,0.0594389489902578,0.4242846939204538,1.0620253939625568,0.0001582835707200026,0.037574198303561374,5.529043280369057,5.529201563939776,-0.019455672942587654,-0.019455672942587654
396,294,283,271,393,122.494897852931,6.603771428571428,11,122,0.093764580203834,-0.0185661634488031,0.053412666812271,-0.0227426029518195,0.0650055487685631,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.3463662791645831,0.6741663948803631,-0.7112987217779694,0.8659220459128015,0.9193347127250726,-0.8125093791005304,0.1283998242954945,0.0591293361121735,0.4242820354071228,1.0620049907934557,0.00013788097008306892,0.03745089896125985,5.510899782149387,5.51103766311947,-0.018163900820305834,-0.018163900820305834
397,294,283,271,393,122.494897852931,6.620447619047619,11,122,0.0934824176781679,-0.0169200829211501,0.0533263917665839,-0.020726238290894,0.0649714194526053,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.3463639341761486,0.6758077854311472,-0.7096479512734474,0.8659196140487109,0.9192460058152948,-0.8125932222821269,0.1281176617698284,0.0588471735865074,0.4242789908273013,1.0619822113807689,0.00011451568242343815,0.037338528241353454,5.494364430715161,5.494478946397585,-0.016558716721885247,-0.016558716721885247
398,294,283,271,393,122.494897852931,6.63712380952381,11,122,0.0932330733694973,-0.0149521144548372,0.0530025586682957,-0.0183155773283062,0.0646515734916494,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.346361416135396,0.6777707178159549,-0.7076749467256294,0.8659175173161753,0.918920075984471,-0.8129149586478795,0.1278683174611578,0.0585978292778368,0.4242757215662779,1.0619583807436563,8.942629066822063e-05,0.037239224843027094,5.4797519356514375,5.479841361942106,-0.014637584455479136,-0.014637584455479136
399,294,283,271,393,122.494897852931,6.6538,11,122,0.0930217065364329,-0.0126747672597128,0.0523929879966353,-0.015525943207882,0.0639819494119293,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.346358890347429,0.6800430134351452,-0.7053925479545708,0.8659159429216756,0.9183089309183108,-0.8135229549250403,0.1276569506280934,0.0583864624447724,0.4242724422453426,1.0619351240206767,6.425989003515502e-05,0.03715504446974693,5.46736479372326,5.467429053613295,-0.012412308328810795,-0.012412308328810795
400,294,283,271,393,122.494897852931,6.67047619047619,11,122,0.0928532989103875,-0.0100986868845058,0.0516129040727663,-0.0123703761836627,0.0630982495671439,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.3463565351509068,0.682614383417308,-0.7028117571863195,0.8659152875420354,0.9175281916148016,-0.8143023834692691,0.127488543002048,0.058218054818727,0.4242693844080962,1.06191443265472,4.079339071651579e-05,0.037087972130181786,5.45749509895625,5.457535892346967,-0.009893161266328221,-0.009893161266328221
401,294,283,271,393,122.494897852931,6.687152380952381,11,122,0.0927325954503894,-0.0072380715589963,0.050252921927127,-0.0088662683627146,0.0614930906978768,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.3463545441616378,0.6854710167642792,-0.699947159882272,0.8659158929330856,0.9161688148602126,-0.8156629710059585,0.1273678395420499,0.0580973513587289,0.4242667994333923,1.0618983598469378,2.0955871957260456e-05,0.037039898461280724,5.450421058577459,5.450442014449416,-0.007093877897551337,-0.007093877897551337
402,294,283,271,393,122.494897852931,6.703828571428572,11,122,0.092664078710582,-0.0041086565846796,0.0489613839296948,-0.005032894686531,0.0599545187961672,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.3463531186278734,0.6885975806710672,-0.6968148938404265,0.8659181399724487,0.9148795239021436,-0.8169567560427539,0.1272993228022425,0.0580288346189215,0.4242649486098511,1.0618890710533655,6.752423572332416e-06,0.03701260943368498,5.446405478166745,5.446412230590317,-0.004029783859098579,-0.004029783859098579
403,294,283,271,393,122.494897852931,6.7205047619047615,11,122,0.0926516824131909,-0.0007433530702827,0.0469320226395266,-0.0009105695841294,0.0574886563179065,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.0346352440916605,0.02,0.3463524631003932,0.6919615731305038,-0.6934482792710692,0.8659220301341124,0.9128540527736392,-0.8189900074945857,0.1272869265048514,0.0580164383215304,0.4242640975139732,1.061888295321917,2.2102951483948673e-07,0.03700767218514365,5.445678962043888,5.445679183073403,-0.0007330475169142758,-0.0007330475169142758
404,294,283,272,393,121.49897118905989,6.737180952380952,11,121,0.0926990384596,0.0028397400759301,0.0450248388821279,0.0034502549766985,0.0546949181939877,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3491918118384438,0.7012233637528178,-0.6955438836009575,0.8730254864962048,0.9180503253783328,-0.8280006476140769,0.127618187532208,0.057779889386992,0.4242644826192768,1.0618975124680972,3.2256494795373968e-06,0.03702653331632246,5.448454377496851,5.4484576031463305,0.002778420072927723,0.002778420072927723
405,294,283,272,393,121.49897118905989,6.753857142857143,11,121,0.0928090378818697,0.0065961960812794,0.0424083883113967,0.0080143103763675,0.0514728915335097,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3491932232773024,0.7049826426358843,-0.6917902504733253,0.873033569459503,0.9154419577708997,-0.8306251811481062,0.1277281869544777,0.0578898888092617,0.4242663019351694,1.061919338874025,1.740392109707429e-05,0.03707034394900536,5.454901112096139,5.454918516017236,0.006460912870905666,0.006460912870905666
406,294,283,272,393,121.49897118905989,6.770533333333334,11,121,0.0929839073056775,0.0104861733294234,0.0396930978017423,0.012740592712351,0.048093105398683,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3491958692869093,0.7088779119032421,-0.6879055652443952,0.8730438385686574,0.9127369363703998,-0.8333507407669151,0.1279030563782855,0.0580647582330695,0.4242697125863625,1.0619543291541436,4.398393243788426e-05,0.03713999011938357,5.465149546067293,5.4651935299997305,0.010275013982494308,0.010275013982494308
407,294,283,272,393,121.49897118905989,6.787209523809524,11,121,0.09322524275546,0.0144718573541749,0.0366049462706311,0.0175831577972708,0.0442201721716468,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3491998302912448,0.7128715179366646,-0.6839278032283146,0.8730564384411932,0.9096613847118245,-0.836451492170562,0.128144391828068,0.058306093682852,0.4242748182353911,1.0620033435192175,8.377386211183449e-05,0.0372361061997875,5.479293027298731,5.479376801160843,0.014183271161112287,0.014183271161112287
408,294,283,272,393,121.49897118905989,6.803885714285714,11,121,0.0935335473436873,0.0184877108874152,0.0335703384056744,0.0224623785246173,0.0403723378275735,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492051007179222,0.7168979123232596,-0.6799224905484292,0.8730704777071789,0.9066408161128534,-0.8395001393015045,0.1284526964162953,0.0586143982710793,0.4242816116960662,1.0620652529251464,0.00013671818154266025,0.03735889075976144,5.497360775298896,5.497497493480439,0.01812069231959601,0.01812069231959601
409,294,283,272,393,121.49897118905989,6.820561904761905,11,121,0.0939082272026585,0.022467952708157,0.0269292811254472,0.0272983313876552,0.0321054618973987,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492115915819145,0.720891135871986,-0.675955230455672,0.8730856845841558,0.900014965709603,-0.8461564034587086,0.1288273762752665,0.0589890781300505,0.4242899782642325,1.0621389702912165,0.00020192355955839185,0.03750810497616772,5.51931764724308,5.519519570802638,0.022022077322199074,0.022022077322199074
410,294,283,272,393,121.49897118905989,6.837238095238095,11,121,0.094347426798422,0.0263369260737644,0.0264881016756747,0.031999094222447,0.0313400132444928,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.349219110049828,0.7247751461734203,-0.6721012940258916,0.8731013535770691,0.8995894552527438,-0.8466132519013944,0.12926657587103,0.059428277725814,0.4242996693773957,1.062221998222081,0.0002774534700059725,0.0376830071216366,5.545054497948826,5.545331951418832,0.025812380616193842,0.025812380616193842
411,294,283,272,393,121.49897118905989,6.853914285714286,11,121,0.094847922190933,0.030012573508657,0.0219615559976688,0.0364649680403786,0.0255886570604742,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.349227356831183,0.7284672871710232,-0.6684421401537091,0.8731167488635185,0.8950783048611873,-0.8511551928658497,0.129767071263541,0.059928773118325,0.424310299253379,1.0623108962263992,0.00036030182744501603,0.03788231018572493,5.574381943829424,5.57474224565687,0.02941029423803787,0.02941029423803787
412,294,283,272,393,121.49897118905989,6.870590476190476,11,121,0.095404918499096,0.0334006923798505,0.017589322098877,0.0405814976115411,0.0200153952712287,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492359112179512,0.731872514815753,-0.6650711300560519,0.8731308644531688,0.8907201865520458,-0.8555415423542918,0.1303240675717041,0.0604857694264881,0.4243213256081916,1.0624008621561314,0.0004462425005813614,0.03810410141014307,5.607018522502552,5.607464765003134,0.032722519346264356,0.032722519346264356
413,294,283,272,393,121.49897118905989,6.887266666666666,11,121,0.0960122373931857,0.0364183231749935,0.0126598293664199,0.0442478879819241,0.013770128550154,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492442996233637,0.7349069224217208,-0.6620702760717339,0.8731433405913003,0.8858031699577202,-0.8604835112248803,0.1309313864657937,0.0610930883205777,0.4243321380019146,1.06248742739538,0.0005305177051513076,0.03834591718888466,5.642601714344377,5.6431322320495285,0.03566746704639456,0.03566746704639456
414,294,283,272,393,121.49897118905989,6.903942857142857,11,121,0.0966620042234929,0.0389637448213927,0.0084720077876064,0.0473405490947227,0.0084488372263675,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492519389908648,0.7374676228031224,-0.6595401331603369,0.8731530366301657,0.8816250444177722,-0.8646810288425593,0.1315811532961009,0.0617428551508849,0.4243419848953071,1.062564243344939,0.0006072693642026427,0.03860461877244396,5.680669652365129,5.6812769217293315,0.038144689679803,0.038144689679803
415,294,283,272,393,121.49897118905989,6.920619047619048,11,121,0.0973448508919281,0.0409474015909138,0.0036137968807324,0.0497506716616131,0.0023535652990064,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492582499423045,0.739463901475523,-0.6575690982936951,0.8731597077816741,0.8767735046624064,-0.8695459109009417,0.1322639999645361,0.0624257018193201,0.4243501194942082,1.0626260789811524,0.0006706758788190281,0.03887647337022132,5.720673056428067,5.721343732306886,0.04006681057755479,0.04006681057755479
416,294,283,272,393,121.49897118905989,6.937295238095238,11,121,0.0980501548929632,0.0422940720209542,-0.0010808808729942,0.0513868623794194,-0.0034866187988733,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492627128235844,0.7408194976681232,-0.6562313536262147,0.8731632725689707,0.8720823916959766,-0.8742441534419649,0.1329693039655712,0.0631310058203552,0.4243558719889653,1.062668409441211,0.0007155154112454644,0.03915724963798171,5.761989284229008,5.762704799640254,0.04136106733336753,0.04136106733336753
417,294,283,272,393,121.49897118905989,6.953971428571428,11,121,0.0987662356552424,0.0429403084176548,-0.0057974231261996,0.0521720329528599,-0.009284092639581,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492649057109984,0.7414701198396517,-0.655589503004342,0.87316375892066,0.8673663357944603,-0.8789611820468597,0.1336853847278504,0.0638470865826344,0.4243586985409716,1.0626876746172742,0.0007375480348013265,0.03944229612573242,5.803933874901526,5.804671422936328,0.04196662329607381,0.04196662329607381
418,294,283,272,392,120.50311199301038,6.970647619047619,11,120,0.0994798523628681,0.0427925495720704,-0.0104784091500086,0.0515663539354965,-0.0148334648701564,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0352077271445518,0.0352077271445518,0.02,0.3521495846214528,0.747091718814976,-0.6615066196708351,0.8803740390515066,0.8698956299014979,-0.8908524482015152,0.1346875795074199,0.0642721252183162,0.4243566024286411,1.0626765173722714,0.000732480919551241,0.03972634163980672,5.845731172297559,5.846463653217111,0.04179223028078294,0.04179223028078294
419,294,283,271,392,121.49897118905989,6.98732380952381,11,121,0.1001778604306425,0.0418565660287374,-0.0151010534198264,0.0508552970999855,-0.020476252644776,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492612470941627,0.7403790602170629,-0.656665928159588,0.873156253152046,0.8580551997322197,-0.8882573065718724,0.1350970095032505,0.0652587113580346,0.4243539827165239,1.0626474127060193,0.0007007888478872216,0.040004154774456305,5.886611375061245,5.887312163909133,0.040848510692022444,0.040848510692022444
420,294,283,271,392,121.49897118905989,7.004,11,121,0.1008471172809868,0.0401324781759868,-0.0195708285658818,0.0487605480964979,-0.0257352369930529,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0349191490726079,0.0349191490726079,0.02,0.3492556193802403,0.7386437169364675,-0.6583787605844937,0.8731496870081874,0.8535788584423055,-0.8927205155740693,0.1357662663535948,0.0659279682083788,0.4243467287914564,1.0625915218416595,0.0006442463218184228,0.04027050637938695,5.92580501372679,5.926449260048608,0.03913709613947525,0.03913709613947525
421,295,283,271,392,121.59358535712316,7.02067619047619,12,121,0.1014745336052433,0.0376234803237718,-0.0237416929078013,0.0457477386618059,-0.030589564776473,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0348919778511222,0.0348919778511222,0.02,0.3489761839448574,0.7355758482134866,-0.660328887565943,0.8724630079226044,0.8487213150148031,-0.8962047008304058,0.1363665114563655,0.066582555754121,0.4243368239407183,1.0625165585502978,0.0005662105086692977,0.040520189865148847,5.962545938656653,5.9631121491653225,0.036662889116714226,0.036662889116714226
422,295,283,271,392,121.59358535712316,7.037352380952381,12,121,0.1020479059145662,0.0343826913072031,-0.02805252034288,0.0418071471027001,-0.0355475075012112,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0348919778511222,0.0348919778511222,0.02,0.348966885845678,0.732316462998559,-0.6635510803841529,0.8724548345411653,0.8444023141982853,-0.9005073548840454,0.1369398837656885,0.067155928063444,0.424324830724573,1.0624275196005688,0.000472867784610568,0.04074835231642885,5.996120043362506,5.996592911147117,0.03348076198179406,0.03348076198179406
423,299,283,271,392,122.05326705991938,7.054028571428572,16,121,0.1025562505878929,0.0304832613930883,-0.0319388191969172,0.0372058164366793,-0.0401165269179807,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347605663438443,0.0347605663438443,0.02,0.3476428320635573,0.7257689255202029,-0.6648024027340262,0.8691617522030415,0.8372229330061243,-0.9011005713999588,0.1373168169317373,0.0677956842440485,0.4243121716995184,1.062332980381899,0.0003716916900637391,0.04095062707313487,6.025884773811796,6.02625646550186,0.02966355435474366,0.02966355435474366
424,300,283,270,392,123.17873193047572,7.070704761904762,17,122,0.1029904096360066,0.0260346659348583,-0.035536201656106,0.032069171360894,-0.0446079527394367,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344429644681998,0.0344429644681998,0.02,0.3444570068146,0.7149486795640584,-0.6628793476943416,0.8612143299769532,0.8256781283208472,-0.8967505316330593,0.1374333741042064,0.0685474451678068,0.4242997698752516,1.0622403299860956,0.00027112153213586855,0.041123374349404995,6.051304535514945,6.051575657047081,0.02531919154522111,0.02531919154522111
425,299,283,270,392,123.0447073221762,7.087380952380952,16,122,0.1033428422417747,0.0211338798433206,-0.0388847428544236,0.0260041205990343,-0.0483951859983776,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344804809524272,0.0344804809524272,0.02,0.3448228205111008,0.7107795208655223,-0.6685117611788809,0.8621441122629451,0.8232593694085214,-0.9010288551173689,0.137823323194202,0.0688623612893474,0.4242875461354864,1.0621517853287847,0.0001786563508927651,0.041263597843243106,6.071938422633223,6.072117078984116,0.020541421937034343,0.020541421937034343
426,298,283,270,391,121.92620719107111,7.104057142857143,15,121,0.103608247944653,0.0159152477454167,-0.0416595439612432,0.0194048579410491,-0.0511027350066372,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347967904920606,0.0347967904920606,0.02,0.3479780264234346,0.7118713005922861,-0.6800408051014526,0.8700428904460756,0.8283833464848324,-0.9117024344073188,0.1384050384367137,0.0688114574525924,0.4242771557319512,1.0620738532958929,0.00010131804431919658,0.04136919228124821,6.087476644185674,6.087577962229993,0.015460883245877355,0.015460883245877355
427,297,283,269,391,122.80065146407,7.120733333333333,14,122,0.1037837850785961,0.010526213057691,-0.0444392223539028,0.0129262582093406,-0.0547077191041095,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0345490079778659,0.0345490079778659,0.02,0.345494539108802,0.7015152912752951,-0.6804628651599129,0.8638414142974575,0.8194021919435547,-0.9082806366513604,0.138332793056462,0.0692347771007302,0.4242698712451081,1.0620181440969672,4.432046453436182e-05,0.04143902996750652,6.097753259718585,6.097797580183119,0.010219617953126203,0.010219617953126203
428,297,283,269,391,122.80065146407,7.137409523809524,14,122,0.1038690021761277,0.0051101057914473,-0.0464895456750274,0.0062752432024005,-0.0571215321082513,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0345490079778659,0.0345490079778659,0.02,0.3454911307412035,0.6960923672738544,-0.6858721556909597,0.8638339526449615,0.8173444069699342,-0.9103234983199888,0.1384180101539937,0.0693199941982618,0.4242654362372366,1.061980282773703,1.0445272479913298e-05,0.04147293324479716,6.102742126971902,6.102752572244382,0.004954992061263042,0.004954992061263042
429,297,283,269,391,122.80065146407,7.154085714285714,14,122,0.1038657650033438,-0.0001941194416396,-0.0483339848065974,-0.0002383799389519,-0.0593544944952269,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0345490079778659,0.0345490079778659,0.02,0.345490081295242,0.6907860431488444,-0.6911742820321238,0.8638269903412239,0.8154930055346264,-0.9121609751478214,0.1384147729812097,0.0693167570254779,0.424264070685325,1.0619629030941706,1.5072943048988032e-08,0.04147164535421084,6.102552613872126,6.102552628945069,-0.00019994329931360966,-0.00019994329931360966
430,296,283,268,391,123.68508398347798,7.170761904761905,13,123,0.1037780771803354,-0.0052582646578448,-0.0499680646675353,-0.0065036890581289,-0.0618372408672796,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343019590598816,0.0343019590598816,0.02,0.3430207114009445,0.6807831581440441,-0.6912996874597338,0.857645228287828,0.8076771636202926,-0.9076132929553632,0.138080036240217,0.0694761181204537,0.4242655364393782,1.0619663192060438,1.1059738884775877e-05,0.04143675909253333,6.09741910046628,6.097430160205165,-0.0051224687399038515,-0.0051224687399038515
431,296,283,268,391,123.68508398347798,7.187438095238095,13,123,0.1036118070247481,-0.0099705118998655,-0.0510285288654783,-0.0123320360169313,-0.0632376354946566,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343019590598816,0.0343019590598816,0.02,0.3430236203398296,0.6760767287797936,-0.6960177525795247,0.8576399644704993,0.8066114356050209,-0.9086684933359775,0.1379137660846297,0.0693098479648665,0.4242693457897273,1.0619841433197514,3.976444301814382e-05,0.041370608278747806,6.08768500821774,6.087724772660758,-0.00970538754440664,-0.00970538754440664
432,296,283,268,391,123.68508398347798,7.204114285714286,13,123,0.1033743392053989,-0.014239932056917,-0.0516217838540588,-0.017612671923788,-0.0640992499651976,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343019590598816,0.0343019590598816,0.02,0.3430278102881781,0.6718156885194391,-0.7002955526332733,0.8576359461463666,0.8060141622923078,-0.9092577300004254,0.1376762982652806,0.0690723801455173,0.4242748326604145,1.062014220366153,8.111026599424498e-05,0.04127612939217993,6.073782440059277,6.073863550325271,-0.013861222335487255,-0.013861222335487255
433,295,283,268,391,123.58397954427588,7.220790476190476,12,123,0.1030741742348336,-0.0179996127409262,-0.0513836828515438,-0.0222446377277951,-0.06390239496901,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433133382259461,0.668627063710966,-0.7046262891928184,0.8583348101217866,0.8069511272702428,-0.9097184929733304,0.1374041958344317,0.0687441526352354,0.4242812402014449,1.0620518924416542,0.00012959442352932516,0.04115670250301118,6.056208773318095,6.056338367741624,-0.01752518258364688,-0.01752518258364688
434,295,283,268,391,123.58397954427588,7.237466666666666,12,123,0.1027204918639829,-0.0212088229236548,-0.0512463756997371,-0.0262107073835512,-0.0638882087135473,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433184344378153,0.6654280459519757,-0.7078456917992855,0.8583335833711063,0.8070872076713692,-0.9095799590708434,0.1370505134635811,0.0683904702643848,0.4242879089926687,1.0620930367170136,0.00017992566792277817,0.041015977842791124,6.035501139566714,6.035681065234637,-0.020657302506987385,-0.020657302506987385
435,295,283,268,391,123.58397954427588,7.254142857142857,12,123,0.1023228198368419,-0.0238466949456343,-0.0506020372476275,-0.0294706946035986,-0.0632387900251428,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433232479850505,0.6627998010244666,-0.7104931909157354,0.8583334541999426,0.807731416952315,-0.90893549144757,0.13665284143644,0.0679927982372438,0.4242942078897937,1.0621331710455644,0.00022746594393205626,0.040857744262496165,6.0122170682263105,6.012444534170243,-0.02323653106439405,-0.02323653106439405
436,295,283,268,391,123.58397954427588,7.270819047619048,12,123,0.1018903630514397,-0.0259325885021295,-0.0498752636916525,-0.0320485248697729,-0.0624689368858935,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433274533007977,0.6607223180994659,-0.712587495103725,0.858334474221517,0.8084592105298645,-0.9082097379131696,0.1362203846510379,0.0675603414518416,0.4242997108649385,1.062169633334354,0.0002689996585683117,0.04068566250429337,5.986895237506769,5.987164237165338,-0.02528029700490464,-0.02528029700490464
437,295,283,268,391,123.58397954427588,7.2874952380952385,12,123,0.1014319480937802,-0.0274891893513694,-0.0485889819322564,-0.0339722341448837,-0.0609820666690295,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433308211189727,0.6591724528865759,-0.7141508315893148,0.8583358744411765,0.8097468925089201,-0.906924856373433,0.1357619696933784,0.0671019264941821,0.4243041179080226,1.062199554672335,0.00030226221247817636,0.040503243249888674,5.960052244221118,5.960354506433596,-0.026809730731741865,-0.026809730731741865
438,295,283,268,391,123.58397954427588,7.304171428571428,12,123,0.1009556090044514,-0.0285640230608405,-0.0464381379953639,-0.0353005564165314,-0.0583984248684754,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433332611264013,0.6581024991919622,-0.7152305453136432,0.8583373588775886,0.8118992208822247,-0.9047754968729524,0.1352856306040495,0.0666255874048532,0.4243073108394556,1.0622218132358987,0.00032636136536809125,0.04031368234342209,5.932158356834561,5.932484718199929,-0.027869788233666704,-0.027869788233666704
439,295,283,268,391,123.58397954427588,7.320847619047619,12,123,0.1004683667481726,-0.0292178394684583,-0.0445166217768425,-0.0361085687519789,-0.0560704271157268,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0343300215995981,0.0343300215995981,0.02,0.3433347911361704,0.6574517428038825,-0.7158874217407992,0.8583385341766845,0.813821912399842,-0.9028551559535268,0.1347983883477707,0.0661383451485745,0.4243093129705003,1.0622360723529232,0.0003414728572818399,0.0401197730180001,5.903624599598714,5.903966072455996,-0.028518645743933035,-0.028518645743933035
