frame,x_26,x_28,y_26,y_28,distance,time_seconds,X,Y,ángulo_26_28,velocidad_angular,aceleracion_angular,velocidad,aceleracion,delta_t,error_total_px_28,error_total_px_26,error_tibia_px,error_tibia,error_total_tibia_px,error_X,error_Y,error_ángulo_26_28,ángulo_26_28_error_positivo,ángulo_26_28_error_negativo,error_velocidad_angular,error_aceleracion_angular,velocidad_angular_error_positivo,velocidad_angular_error_negativo,error_ángulo,error_tiempo,aceleracion_angular_error_positivo,aceleracion_angular_error_negativo,error_aceleración,error_velocidad,error_aceleracion
410,294,283,272,393,121.49897118905989,6.837238095238095,11,121,0.09434742679842201,0.0263369260737644,0.026488101675674704,0.03199909422244701,0.031340013244492884,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.12926657587103,0.059428277725814015,0.349219110049828,0.8731013535770691,0.7247751461734203,-0.6721012940258916,0.03491914907260799,0.02,0.8995894552527438,-0.8466132519013944,17.46202707154138,0.4242996693773957,1.062221998222081
411,294,283,272,393,121.49897118905989,6.853914285714286,11,121,0.09484792219093305,0.030012573508657058,0.02196155599766885,0.03646496804037866,0.025588657060474234,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.12976707126354103,0.059928773118325056,0.34922735683118306,0.8731167488635185,0.7284672871710232,-0.6684421401537091,0.03491914907260799,0.02,0.8950783048611873,-0.8511551928658497,17.46233497727037,0.424310299253379,1.0623108962263992
412,294,283,272,393,121.49897118905989,6.870590476190476,11,121,0.09540491849909609,0.03340069237985059,0.017589322098877,0.04058149761154119,0.020015395271228784,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.1303240675717041,0.0604857694264881,0.3492359112179512,0.8731308644531688,0.731872514815753,-0.6650711300560519,0.03491914907260799,0.02,0.8907201865520458,-0.8555415423542918,17.462617289063374,0.42432132560819164,1.0624008621561314
413,294,283,272,393,121.49897118905989,6.887266666666666,11,121,0.09601223739318572,0.03641832317499354,0.012659829366419934,0.044247887981924125,0.013770128550154071,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.13093138646579372,0.06109308832057773,0.3492442996233637,0.8731433405913003,0.7349069224217208,-0.6620702760717339,0.03491914907260799,0.02,0.8858031699577202,-0.8604835112248803,17.462866811826004,0.42433213800191466,1.06248742739538
414,294,283,272,393,121.49897118905989,6.903942857142857,11,121,0.09666200422349296,0.03896374482139275,0.00847200778760647,0.04734054909472278,0.0084488372263675,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.13158115329610096,0.061742855150884964,0.3492519389908648,0.8731530366301657,0.7374676228031224,-0.6595401331603369,0.03491914907260799,0.02,0.8816250444177722,-0.8646810288425593,17.463060732603314,0.42434198489530717,1.062564243344939
415,294,283,272,393,121.49897118905989,6.920619047619048,11,121,0.09734485089192811,0.04094740159091388,0.003613796880732427,0.0497506716616131,0.002353565299006465,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.1322639999645361,0.06242570181932012,0.34925824994230453,0.8731597077816741,0.739463901475523,-0.6575690982936951,0.03491914907260799,0.02,0.8767735046624064,-0.8695459109009417,17.46319415563348,0.42435011949420826,1.0626260789811524
416,294,283,272,393,121.49897118905989,6.937295238095238,11,121,0.09805015489296327,0.04229407202095423,-0.0010808808729942318,0.05138686237941942,-0.003486618798873349,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.13296930396557127,0.06313100582035527,0.34926271282358445,0.8731632725689707,0.7408194976681232,-0.6562313536262147,0.03491914907260799,0.02,0.8720823916959766,-0.8742441534419649,17.463265451379414,0.42435587198896535,1.062668409441211
417,294,283,272,393,121.49897118905989,6.953971428571428,11,121,0.09876623565524242,0.042940308417654845,-0.00579742312619963,0.052172032952859916,-0.00928409263958104,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.1336853847278504,0.06384708658263444,0.34926490571099844,0.87316375892066,0.7414701198396517,-0.655589503004342,0.03491914907260799,0.02,0.8673663357944603,-0.8789611820468597,17.4632751784132,0.42435869854097164,1.0626876746172742
418,294,283,272,392,120.50311199301038,6.970647619047619,11,120,0.0994798523628681,0.04279254957207042,-0.01047840915000868,0.0515663539354965,-0.014833464870156469,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03520772714455187,0.13468757950741997,0.06427212521831624,0.3521495846214528,0.8803740390515066,0.747091718814976,-0.6615066196708351,0.03520772714455187,0.02,0.8698956299014979,-0.8908524482015152,17.60748078103013,0.4243566024286411,1.0626765173722714
419,294,283,271,392,121.49897118905989,6.98732380952381,11,121,0.10017786043064258,0.041856566028737476,-0.015101053419826413,0.05085529709998557,-0.020476252644776042,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.13509700950325057,0.0652587113580346,0.34926124709416273,0.873156253152046,0.7403790602170629,-0.656665928159588,0.03491914907260799,0.02,0.8580551997322197,-0.8882573065718724,17.46312506304092,0.4243539827165239,1.0626474127060193
420,294,283,271,392,121.49897118905989,7.004,11,121,0.10084711728098687,0.04013247817598681,-0.01957082856588188,0.048760548096497956,-0.02573523699305299,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03491914907260799,0.13576626635359487,0.06592796820837887,0.3492556193802403,0.8731496870081874,0.7386437169364675,-0.6583787605844937,0.03491914907260799,0.02,0.8535788584423055,-0.8927205155740693,17.462993740163746,0.4243467287914564,1.0625915218416595
421,295,283,271,392,121.59358535712316,7.02067619047619,12,121,0.1014745336052433,0.03762348032377181,-0.02374169290780137,0.04574773866180591,-0.030589564776473028,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034891977851122254,0.13636651145636555,0.06658255575412106,0.3489761839448574,0.8724630079226044,0.7355758482134866,-0.660328887565943,0.034891977851122254,0.02,0.8487213150148031,-0.8962047008304058,17.449260158452088,0.42433682394071837,1.0625165585502978
422,295,283,271,392,121.59358535712316,7.037352380952381,12,121,0.10204790591456629,0.03438269130720311,-0.028052520342880083,0.041807147102700185,-0.035547507501211204,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034891977851122254,0.13693988376568855,0.06715592806344403,0.348966885845678,0.8724548345411653,0.732316462998559,-0.6635510803841529,0.034891977851122254,0.02,0.8444023141982853,-0.9005073548840454,17.449096690823307,0.42432483072457305,1.0624275196005688
423,299,283,271,392,122.05326705991938,7.054028571428572,16,121,0.10255625058789294,0.030483261393088327,-0.03193881919691721,0.03720581643667939,-0.04011652691798072,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03476056634384439,0.13731681693173733,0.06779568424404855,0.3476428320635573,0.8691617522030415,0.7257689255202029,-0.6648024027340262,0.03476056634384439,0.02,0.8372229330061243,-0.9011005713999587,17.38323504406083,0.42431217169951846,1.062332980381899
424,300,283,270,392,123.17873193047572,7.070704761904762,17,122,0.10299040963600661,0.026034665934858363,-0.03553620165610605,0.032069171360894065,-0.04460795273943675,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03444296446819981,0.13743337410420642,0.06854744516780681,0.3444570068146,0.8612143299769532,0.7149486795640584,-0.6628793476943416,0.03444296446819981,0.02,0.8256781283208472,-0.8967505316330593,17.224286599539063,0.4242997698752516,1.0622403299860956
425,299,283,270,392,123.0447073221762,7.087380952380952,16,122,0.10334284224177476,0.021133879843320685,-0.03888474285442367,0.026004120599034324,-0.04839518599837764,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03448048095242727,0.13782332319420204,0.06886236128934749,0.3448228205111008,0.8621441122629451,0.7107795208655223,-0.6685117611788809,0.03448048095242727,0.02,0.8232593694085214,-0.9010288551173687,17.2428822452589,0.4242875461354864,1.0621517853287847
426,298,283,270,391,121.92620719107111,7.104057142857143,15,121,0.10360824794465309,0.01591524774541677,-0.04165954396124327,0.01940485794104913,-0.05110273500663724,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03479679049206069,0.13840503843671378,0.0688114574525924,0.34797802642343467,0.8700428904460756,0.7118713005922861,-0.6800408051014526,0.03479679049206069,0.02,0.8283833464848324,-0.9117024344073189,17.40085780892151,0.42427715573195124,1.0620738532958929
427,297,283,269,391,122.80065146407,7.120733333333333,14,122,0.1037837850785961,0.01052621305769106,-0.04443922235390285,0.012926258209340624,-0.05470771910410957,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034549007977865906,0.138332793056462,0.0692347771007302,0.345494539108802,0.8638414142974575,0.7015152912752951,-0.6804628651599129,0.034549007977865906,0.02,0.8194021919435547,-0.9082806366513604,17.27682828594915,0.4242698712451081,1.0620181440969672
428,297,283,269,391,122.80065146407,7.137409523809524,14,122,0.10386900217612777,0.005110105791447377,-0.046489545675027416,0.006275243202400548,-0.057121532108251376,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034549007977865906,0.1384180101539937,0.06931999419826186,0.3454911307412035,0.8638339526449615,0.6960923672738544,-0.6858721556909597,0.034549007977865906,0.02,0.8173444069699342,-0.9103234983199889,17.27667905289923,0.42426543623723667,1.061980282773703
429,297,283,269,391,122.80065146407,7.154085714285714,14,122,0.10386576500334385,-0.00019411944163969425,-0.048333984806597466,-0.0002383799389519597,-0.05935449449522695,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034549007977865906,0.13841477298120974,0.06931675702547795,0.34549008129524206,0.8638269903412239,0.6907860431488444,-0.6911742820321238,0.034549007977865906,0.02,0.8154930055346264,-0.9121609751478214,17.276539806824477,0.424264070685325,1.0619629030941706
430,296,283,268,391,123.68508398347798,7.170761904761905,13,123,0.10377807718033541,-0.0052582646578448215,-0.04996806466753534,-0.006503689058128908,-0.06183724086727964,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03430195905988164,0.13808003624021706,0.06947611812045376,0.3430207114009445,0.857645228287828,0.6807831581440441,-0.6912996874597338,0.03430195905988164,0.02,0.8076771636202926,-0.9076132929553633,17.152904565756558,0.4242655364393782,1.0619663192060438
431,296,283,268,391,123.68508398347798,7.187438095238095,13,123,0.10361180702474813,-0.009970511899865545,-0.05102852886547837,-0.012332036016931364,-0.06323763549465661,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03430195905988164,0.13791376608462977,0.0693098479648665,0.3430236203398296,0.8576399644704993,0.6760767287797936,-0.6960177525795247,0.03430195905988164,0.02,0.8066114356050209,-0.9086684933359777,17.152799289409984,0.42426934578972736,1.0619841433197514
432,296,283,268,391,123.68508398347798,7.204114285714286,13,123,0.10337433920539897,-0.014239932056917039,-0.0516217838540588,-0.017612671923788042,-0.06409924996519761,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03430195905988164,0.1376762982652806,0.06907238014551734,0.3430278102881781,0.8576359461463666,0.6718156885194391,-0.7002955526332733,0.03430195905988164,0.02,0.8060141622923078,-0.9092577300004254,17.15271892292733,0.4242748326604145,1.062014220366153
433,295,283,268,391,123.58397954427588,7.220790476190476,12,123,0.10307417423483362,-0.01799961274092626,-0.05138368285154382,-0.022244637727795183,-0.06390239496901001,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433002159959813,0.13740419583443175,0.06874415263523548,0.3433133382259461,0.8583348101217866,0.668627063710966,-0.7046262891928184,0.03433002159959813,0.02,0.8069511272702428,-0.9097184929733304,17.16669620243573,0.4242812402014449,1.0620518924416542
434,295,283,268,391,123.58397954427588,7.237466666666666,12,123,0.10272049186398297,-0.021208822923654846,-0.05124637569973711,-0.026210707383551295,-0.06388820871354735,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433002159959813,0.1370505134635811,0.06839047026438483,0.3433184344378153,0.8583335833711063,0.6654280459519757,-0.7078456917992855,0.03433002159959813,0.02,0.8070872076713692,-0.9095799590708434,17.166671667422126,0.4242879089926687,1.0620930367170136
435,295,283,268,391,123.58397954427588,7.254142857142857,12,123,0.10232281983684195,-0.023846694945634357,-0.050602037247627574,-0.02947069460359863,-0.06323879002514289,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433002159959813,0.13665284143644008,0.06799279823724383,0.3433232479850505,0.8583334541999426,0.6627998010244666,-0.7104931909157354,0.03433002159959813,0.02,0.807731416952315,-0.9089354914475701,17.16666908399885,0.4242942078897937,1.0621331710455644
436,295,283,268,391,123.58397954427588,7.270819047619048,12,123,0.10189036305143977,-0.02593258850212951,-0.049875263691652516,-0.03204852486977297,-0.062468936885893576,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433002159959813,0.1362203846510379,0.06756034145184164,0.3433274533007977,0.858334474221517,0.6607223180994659,-0.712587495103725,0.03433002159959813,0.02,0.8084592105298645,-0.9082097379131695,17.16668948443034,0.42429971086493856,1.062169633334354
437,295,283,268,391,123.58397954427588,7.2874952380952385,12,123,0.10143194809378026,-0.027489189351369483,-0.04858898193225647,-0.03397223414488372,-0.06098206666902951,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433002159959813,0.1357619696933784,0.06710192649418212,0.3433308211189727,0.8583358744411765,0.6591724528865759,-0.7141508315893148,0.03433002159959813,0.02,0.8097468925089201,-0.906924856373433,17.16671748882353,0.42430411790802264,1.062199554672335
438,295,283,268,391,123.58397954427588,7.304171428571428,12,123,0.1009556090044514,-0.028564023060840535,-0.04643813799536394,-0.03530055641653141,-0.058398424868475476,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433002159959813,0.13528563060404952,0.06662558740485328,0.34333326112640133,0.8583373588775886,0.6581024991919622,-0.7152305453136432,0.03433002159959813,0.02,0.8118992208822247,-0.9047754968729524,17.16674717755177,0.4243073108394556,1.0622218132358987
439,295,283,268,391,123.58397954427588,7.320847619047619,12,123,0.10046836674817262,-0.029217839468458347,-0.044516621776842506,-0.036108568751978924,-0.05607042711572681,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433002159959813,0.13479838834777075,0.0661383451485745,0.34333479113617044,0.8583385341766845,0.6574517428038825,-0.7158874217407992,0.03433002159959813,0.02,0.813821912399842,-0.9028551559535269,17.166770683533688,0.4243093129705003,1.0622360723529232
440,295,283,268,391,123.58397954427588,7.33752380952381,12,123,0.09997609188298728,-0.02951962355480297,-0.041905961591990615,-0.036481525535514946,-0.052865975902191116,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433002159959813,0.13430611348258542,0.06564607028338915,0.34333550902459353,0.8583391041380859,0.6571513944943841,-0.71619064160399,0.03433002159959813,0.02,0.8164331425460953,-0.9002450657300765,17.166782082761717,0.424310252380464,1.0622427856743089
441,295,283,268,390,122.58874336577564,7.3542,12,122,0.099483467511146,-0.02954058197791893,-0.039338437991748326,-0.0362134282296676,-0.049294262539129115,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.13409219724141377,0.06487473778087824,0.3461223558677555,0.8653058912557337,0.6627041297575921,-0.72178529371343,0.03460872973026777,0.02,0.8259674532639854,-0.904644329247482,17.306117825114672,0.42430961735597605,1.0622412026329155
442,295,283,268,390,122.58874336577564,7.37087619047619,12,122,0.0989941262862761,-0.029343705660387895,-0.036022373735757396,-0.035972080026021494,-0.04521492942146369,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.13360285601654387,0.06438539655600833,0.34612189014523154,0.8653048653436839,0.6629000746300752,-0.721587485950851,0.03460872973026777,0.02,0.8292824916079264,-0.9013272390794413,17.306097306873678,0.4243090122836915,1.0622360162198483
443,295,283,268,390,122.58874336577564,7.387552380952381,12,122,0.09851041870242666,-0.029005880242256147,-0.032605143561835644,-0.035557944091163605,-0.04100162523303054,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.13311914843269443,0.0639016889721589,0.34612109825455506,0.8653031577969961,0.663236316266854,-0.7212480767513663,0.03460872973026777,0.02,0.8326980142351604,-0.8979083013588317,17.30606315593992,0.4243079834497226,1.0622272426410646
444,295,283,268,390,122.58874336577564,7.404228571428572,12,122,0.09803399732442719,-0.02856895756136125,-0.02887667588664363,-0.035022326067174495,-0.03640010544235764,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.13264272705469496,0.06342526759415942,0.3461200876678693,0.865300908602907,0.6636712177743773,-0.7208091328970998,0.03460872973026777,0.02,0.8364242327162633,-0.8941775844895506,17.30601817205814,0.42430667048304205,1.062215960292998
445,295,283,268,390,122.58874336577564,7.420904761904762,12,122,0.09756555407054074,-0.028090543494048756,-0.025771228334524846,-0.03443584427397101,-0.03255994654655099,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.1321742838008085,0.06295682434027297,0.3461189987020117,0.8652983233490308,0.6641474539099746,-0.7203285408980721,0.03460872973026777,0.02,0.839527095014506,-0.8910695516835556,17.305966466980614,0.4243052556849186,1.0622036050666261
446,295,283,268,390,122.58874336577564,7.437580952380952,12,122,0.0971053677885309,-0.027595408115951896,-0.022112486739082435,-0.03382886403600269,-0.028040940929537475,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.13171409751879867,0.06249663805826314,0.34611789103669144,0.8652956129797842,0.664640373957431,-0.7198311901893347,0.03460872973026777,0.02,0.8431831262407018,-0.8874080997188666,17.305912259595683,0.42430381659194527,1.0621909388674893
447,295,283,268,390,122.58874336577564,7.454257142857143,12,122,0.09665334494118127,-0.027105881765682783,-0.01798660105846167,-0.03322875983476344,-0.022950243047084828,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.13126207467144904,0.062044615210913506,0.34611681528022387,0.8652929036451047,0.665127748794765,-0.7193395123261305,0.03460872973026777,0.02,0.847306302586643,-0.8832795047035664,17.305858072902094,0.4243024189550984,1.062178543235712
448,295,283,268,390,122.58874336577564,7.470933333333333,12,122,0.09620945185029256,-0.026618374953350503,-0.013962870078748746,-0.03263113135970275,-0.017985494657018576,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.13081818158056033,0.06160072212002479,0.3461157630936301,0.8652902660551904,0.6656131512339097,-0.7188499011406108,0.03460872973026777,0.02,0.8513273959764417,-0.8792531361339392,17.305805321103808,0.42430105194028805,1.0621664343594157
449,295,283,268,390,122.58874336577564,7.487609523809524,12,122,0.09577189785269061,-0.02623824657236112,-0.009869489499893969,-0.0321651367542712,-0.012942839943729472,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.13038062758295837,0.06116316812242284,0.3461149559096714,0.8652879116294898,0.6659916652469817,-0.7184681583917039,0.03460872973026777,0.02,0.8554184221295958,-0.8751574011293838,17.305758232589795,0.42430000323598965,1.062156739819943
450,295,283,268,390,122.58874336577564,7.504285714285714,12,122,0.0953422548408687,-0.025763858504456,-0.0057191068874637985,-0.031583590383149125,-0.007824696418781545,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.12995098457113646,0.06073352511060093,0.3461139648526663,0.865285724883953,0.6664640712008767,-0.7179917882097886,0.03460872973026777,0.02,0.8595666179964891,-0.8710048317714167,17.30571449767906,0.42429871564114663,1.062145698799294
451,295,283,268,390,122.58874336577564,7.520961904761904,12,122,0.09492061612109161,-0.025283875257906034,-0.001747553709313343,-0.03099518495283727,-0.0029259825218324906,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.1295293458513594,0.06031188639082384,0.34611298050676104,0.8652832833066525,0.6669420857556161,-0.7175098362714281,0.03460872973026777,0.02,0.8635357295973392,-0.8670308370159658,17.30566566613305,0.42429743676523807,1.0621344024423882
452,295,283,268,390,122.58874336577564,7.537638095238095,12,122,0.09450756593691564,-0.024768857417747335,0.002390307950418169,-0.030363831054477163,0.0021781710769449474,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.1291162956671834,0.059898836206647876,0.3461119448960651,0.8652808201788903,0.6674550323743829,-0.7169927472098776,0.03460872973026777,0.02,0.8676711281293085,-0.8628905122284721,17.305616403577805,0.4242960912851648,1.0621226470708995
453,295,283,268,390,122.58874336577564,7.554314285714286,12,122,0.09410393237078823,-0.024204183005926513,0.006551190745233693,-0.029671603788917932,0.007312845481890665,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03460872973026777,0.128712662101056,0.05949520264052047,0.3461108339243984,0.8652782363820677,0.6680174848428703,-0.7164258508547233,0.03460872973026777,0.02,0.8718294271273014,-0.858727045636834,17.305564727641354,0.42429464789478405,1.062110107985359
454,294,283,268,390,122.494897852931,7.5709904761904765,11,122,0.09371118689891361,-0.02355127044365205,0.010965712851177645,-0.028849104673019106,0.012753005689684285,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.1283464309905741,0.05907594280725311,0.34637470783742014,0.8659383080085444,0.6691981452311883,-0.7163006861184923,0.0346352440916605,0.02,0.8769040208597221,-0.8549725951573668,17.318766160170888,0.42429297863522414,1.0620960703848388
455,294,283,268,390,122.494897852931,7.587666666666666,11,122,0.09333091724783411,-0.02280314869408843,0.014834316422926208,-0.027932693700075593,0.017534327381574774,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.12796616133949462,0.05869567315617361,0.3463733157009119,0.865935309058202,0.6699434827077354,-0.7155497800959122,0.0346352440916605,0.02,0.8807696254811282,-0.8511009926352758,17.31870618116404,0.4242911711788923,1.0620806440688777
456,294,283,268,390,122.494897852931,7.604342857142857,11,122,0.09296505513434103,-0.021939190129510726,0.019006181164078928,-0.026874388538904483,0.022691999882912126,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.12760029922600152,0.05832981104268053,0.3463717639148713,0.8659321035086291,0.6708043377002318,-0.7146827179592533,0.0346352440916605,0.02,0.8849382846727081,-0.8469259223445502,17.318642070172583,0.42428915644384146,1.062063616696204
457,294,283,268,390,122.494897852931,7.621019047619048,11,122,0.09261568086787396,-0.020950484282719475,0.02334636570051686,-0.025663274321811584,0.028060448791897615,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0346352440916605,0.12725092495953447,0.05798043677621346,0.34637006159120814,0.8659286817701445,0.6717896388996968,-0.7136906074651358,0.0346352440916605,0.02,0.8892750474706613,-0.8425823160696276,17.31857363540289,0.42428694626020313,1.0620450535055126
458,294,283,267,390,123.4908903522847,7.637695238095238,11,123,0.0922849268207744,-0.01983390916359533,0.026156439602242218,-0.024493071017787253,0.03181502680356223,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12664082687960648,0.0579290267619423,0.34357492153708363,0.8589418397409463,0.667315933910572,-0.7069837522377626,0.034355900058832094,0.02,0.8850982793431885,-0.8327854001387041,17.178836794818924,0.424284888596603,1.0620260900210476
459,294,283,267,390,123.4908903522847,7.654371428571428,11,123,0.09197485141814246,-0.018593899072731377,0.0300030938023942,-0.022961771516121183,0.036624138807705875,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12633075147697456,0.05761895135931037,0.3435729930608307,0.8589380768782283,0.6685520870489301,-0.7057398851943928,0.034355900058832094,0.02,0.8889411706806225,-0.8289349830758341,17.178761537564565,0.42428236672396924,1.0620052935185063
460,294,283,267,390,123.4908903522847,7.671047619047619,11,123,0.09168738756745824,-0.01723798076632927,0.033867012588633456,-0.021287335927095603,0.04145572469414613,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12604328762629033,0.05733148750862615,0.34357102676417717,0.8589342558741203,0.669904072762025,-0.7043800342946837,0.034355900058832094,0.02,0.8928012684627538,-0.8250672432854869,17.178685117482406,0.42427979539265526,1.0619841085410218
461,294,283,267,390,123.4908903522847,7.68772380952381,11,123,0.09142417048114426,-0.015784005746983132,0.037457187080675504,-0.019491809230205253,0.04594855499793847,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12578007053997636,0.05706827042231217,0.3435690836043003,0.8589304004547442,0.6713541614616174,-0.7029221729555837,0.034355900058832094,0.02,0.8963875875354197,-0.8214732133740688,17.178608009094884,0.424277254316513,1.0619630750034232
462,294,283,267,390,123.4908903522847,7.7044,11,123,0.09118641738329285,-0.014257038991661617,0.04076785959615422,-0.017606144388675322,0.050093581305818015,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12554231744212493,0.056830517324460754,0.3435672271023529,0.8589265508698619,0.6728774152130441,-0.7013914931963674,0.034355900058832094,0.02,0.8996944104660162,-0.8181586912737077,17.178531017397237,0.42427482656242005,1.0619427746649364
463,294,283,267,390,123.4908903522847,7.72107619047619,11,123,0.09097508653158064,-0.012672609611525838,0.04427899761729478,-0.015649518440142462,0.05448220815886394,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12533098659041272,0.056619186472748544,0.34356550024432675,0.8589228842516768,0.6744583908771277,-0.6998036101001793,0.034355900058832094,0.02,0.9032018818689717,-0.814643886634382,17.178457685033536,0.4242725683434424,1.0619237860901087
464,294,283,267,390,123.4908903522847,7.737752380952381,11,123,0.09079026150142509,-0.011083168570149545,0.04803336234100687,-0.013686703546522253,0.05916513477847263,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12514616156025718,0.056434361442593,0.3435639720844186,0.8589191217645551,0.6760447755986876,-0.6982111127389867,0.034355900058832094,0.02,0.906952484105562,-0.8108857594235482,17.178382435291102,0.42427056996221074,1.061906343785813
465,294,283,267,390,123.4908903522847,7.754428571428571,11,123,0.09063209356614349,-0.00948465631328894,0.05099036780084254,-0.01171268652813469,0.06285736838494049,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12498799362497559,0.056276193507311396,0.3435626414423155,0.8589159004096981,0.677640626571342,-0.69660993919792,0.034355900058832094,0.02,0.9099062682105407,-0.8079255326088556,17.178318008193962,0.42426882987542885,1.061891223574713
466,294,283,267,390,123.4908903522847,7.771104761904762,11,123,0.09050011698965621,-0.007914072262229717,0.05386265983430599,-0.009773158299750676,0.06643813271579245,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034355900058832094,0.12485601704848831,0.056144216930824116,0.3435615354880695,0.8589128135366153,0.6792089987139093,-0.6950371432383687,0.034355900058832094,0.02,0.9127754733709212,-0.8050501537023094,17.178256270732305,0.4242673836136859,1.0618781514428148
