X,Y,ángulo,time_seconds
0,122,0.0,0.8338095238095238
0,122,0.0,0.8504857142857143
0,122,0.0,0.8671619047619048
0,122,0.0,0.8838380952380952
0,122,0.0,0.9005142857142857
0,123,0.0,0.9171904761904762
0,123,0.0,0.9338666666666666
0,123,0.0,0.9505428571428571
0,123,0.0,0.9672190476190476
0,123,0.0,0.983895238095238
0,123,0.0,1.0005714285714287
0,123,0.0,1.017247619047619
0,123,0.0,1.0339238095238095
0,123,0.0,1.0506
0,123,0.0,1.0672761904761905
0,123,0.0,1.083952380952381
0,123,0.0,1.1006285714285715
0,123,0.0,1.1173047619047618
0,123,0.0,1.1339809523809523
0,123,0.0,1.1506571428571428
0,123,0.0,1.1673333333333333
0,123,0.0,1.1840095238095238
0,123,0.0,1.2006857142857144
0,123,0.0,1.2173619047619046
0,123,0.0,1.2340380952380952
0,123,0.0,1.2507142857142857
0,123,0.0,1.2673904761904762
0,123,0.0,1.2840666666666667
0,123,0.0,1.3007428571428572
0,123,0.0,1.3174190476190477
0,123,0.0,1.334095238095238
0,123,0.0,1.3507714285714285
0,123,0.0,1.367447619047619
0,123,0.0,1.3841238095238095
0,123,0.0,1.4008
0,123,0.0,1.4174761904761906
0,123,0.0,1.4341523809523808
0,123,0.0,1.4508285714285714
0,123,0.0,1.4675047619047619
0,123,0.0,1.4841809523809524
0,123,0.0,1.500857142857143
0,123,0.0,1.5175333333333334
0,123,0.0,1.534209523809524
0,123,0.0,1.5508857142857142
0,123,0.0,1.5675619047619047
0,123,0.0,1.5842380952380952
0,123,0.0,1.6009142857142857
0,123,0.0,1.6175904761904762
0,123,0.0,1.6342666666666668
0,123,0.0,1.650942857142857
0,124,0.0,1.6676190476190476
0,124,0.0,1.684295238095238
0,124,0.0,1.7009714285714286
0,124,0.0,1.717647619047619
0,124,0.0,1.7343238095238096
0,124,0.0,1.751
0,125,0.0,1.7676761904761904
0,125,0.0,1.784352380952381
0,125,0.0,1.8010285714285714
0,125,0.0,1.817704761904762
1,126,0.454718861693143,1.8343809523809524
3,126,1.363927531602919,1.851057142857143
5,127,2.254574965935033,1.8677333333333332
8,127,3.604420539175704,1.8844095238095238
10,127,4.502189492040975,1.9010857142857143
12,128,5.35582504285519,1.9177619047619048
14,128,6.241914347415048,1.9344380952380953
17,127,7.624192504451834,1.9511142857142858
19,127,8.508703316270307,1.967790476190476
24,126,10.784297867562602,1.9844666666666666
28,126,12.528807709151511,2.0011428571428573
34,126,15.101098161385435,2.0178190476190476
39,125,17.327921777241233,2.034495238095238
45,124,19.94599786160094,2.0511714285714286
51,122,22.686526674230283,2.067847619047619
58,121,25.6102099232058,2.0845238095238097
63,119,27.89727103094763,2.1012
67,117,29.79759129082386,2.1178761904761902
70,116,31.108808828545143,2.134552380952381
73,114,32.633502846785184,2.1512285714285713
75,113,33.57289840605487,2.167904761904762
76,111,34.39884513634789,2.1845809523809523
77,110,34.99202019855866,2.201257142857143
78,108,35.83765295427829,2.2179333333333333
80,107,36.7841255848969,2.2346095238095236
