frame,x_26,x_28,y_26,y_28,distance,distancia_promedio
536,299,284,264,388,124.90396310766124,127.69001986372378
537,299,284,264,388,124.90396310766124,127.69001986372378
538,299,284,264,388,124.90396310766124,127.69001986372378
539,299,284,264,388,124.90396310766124,127.69001986372378
540,299,285,265,388,123.79418403139947,127.69001986372378
541,299,285,265,388,123.79418403139947,127.69001986372378
542,299,285,266,388,122.80065146407001,127.69001986372378
543,299,285,266,389,123.79418403139947,127.69001986372378
544,299,285,266,389,123.79418403139947,127.69001986372378
545,299,285,266,389,123.79418403139947,127.69001986372378
546,299,285,266,389,123.79418403139947,127.69001986372378
547,298,285,266,389,123.68508398347798,127.69001986372378
548,298,285,266,389,123.68508398347798,127.69001986372378
549,298,286,266,389,123.58397954427588,127.69001986372378
550,298,286,267,389,122.58874336577564,127.69001986372378
551,298,286,267,389,122.58874336577564,127.69001986372378
552,298,286,267,389,122.58874336577564,127.69001986372378
553,298,286,267,389,122.58874336577564,127.69001986372378
554,298,286,267,390,123.58397954427588,127.69001986372378
555,298,286,267,390,123.58397954427588,127.69001986372378
556,298,286,267,390,123.58397954427588,127.69001986372378
557,298,286,267,390,123.58397954427588,127.69001986372378
558,298,286,267,390,123.58397954427588,127.69001986372378
559,298,286,267,390,123.58397954427588,127.69001986372378
560,298,286,267,390,123.58397954427588,127.69001986372378
561,298,286,267,390,123.58397954427588,127.69001986372378
562,298,286,267,390,123.58397954427588,127.69001986372378
563,298,286,267,390,123.58397954427588,127.69001986372378
564,298,286,267,390,123.58397954427588,127.69001986372378
565,298,286,267,390,123.58397954427588,127.69001986372378
566,298,286,267,390,123.58397954427588,127.69001986372378
567,298,286,267,390,123.58397954427588,127.69001986372378
568,299,286,267,390,123.68508398347798,127.69001986372378
569,299,287,267,390,123.58397954427588,127.69001986372378
570,299,287,267,390,123.58397954427588,127.69001986372378
571,299,287,267,390,123.58397954427588,127.69001986372378
572,299,287,267,390,123.58397954427588,127.69001986372378
573,299,288,267,390,123.4908903522847,127.69001986372378
574,299,288,267,390,123.4908903522847,127.69001986372378
575,299,288,267,389,122.494897852931,127.69001986372378
576,299,288,267,389,122.494897852931,127.69001986372378
577,300,288,267,389,122.58874336577564,127.69001986372378
578,300,288,267,389,122.58874336577564,127.69001986372378
579,300,288,267,389,122.58874336577564,127.69001986372378
580,300,288,267,389,122.58874336577564,127.69001986372378
581,300,289,267,389,122.494897852931,127.69001986372378
582,300,289,267,389,122.494897852931,127.69001986372378
583,301,289,267,389,122.58874336577564,127.69001986372378
584,301,289,267,389,122.58874336577564,127.69001986372378
585,302,289,267,389,122.6906679417795,127.69001986372378
586,302,289,267,389,122.6906679417795,127.69001986372378
587,303,289,267,389,122.80065146407001,127.69001986372378
588,304,289,267,389,122.9186723000212,127.69001986372378
589,305,290,267,388,121.92620719107111,127.69001986372378
590,305,290,266,388,122.9186723000212,127.69001986372378
591,305,290,266,388,122.9186723000212,127.69001986372378
592,305,290,266,388,122.9186723000212,127.69001986372378
593,305,291,266,388,122.80065146407001,127.69001986372378
594,305,291,266,388,122.80065146407001,127.69001986372378
595,305,291,266,388,122.80065146407001,127.69001986372378
596,305,292,266,388,122.6906679417795,127.69001986372378
597,305,292,266,388,122.6906679417795,127.69001986372378
598,305,293,266,388,122.58874336577564,127.69001986372378
599,305,293,266,388,122.58874336577564,127.69001986372378
600,305,294,266,388,122.494897852931,127.69001986372378
601,305,295,265,388,123.40583454602137,127.69001986372378
602,304,295,265,388,123.3288287465668,127.69001986372378
603,304,296,265,388,123.25988804148737,127.69001986372378
604,304,296,265,388,123.25988804148737,127.69001986372378
605,304,297,265,388,123.1990259701756,127.69001986372378
606,304,297,265,388,123.1990259701756,127.69001986372378
607,303,298,264,388,124.10076550932311,127.69001986372378
608,303,299,264,389,125.06398362438324,127.69001986372378
609,303,300,264,389,125.03599481749245,127.69001986372378
610,303,302,264,389,125.00399993600205,127.69001986372378
611,303,304,264,390,126.00396819148197,127.69001986372378
612,304,306,264,390,126.01587201618692,127.69001986372378
613,304,309,264,391,127.09838708654017,127.69001986372378
614,305,311,264,391,127.1416532848303,127.69001986372378
615,305,314,264,392,128.3160161476345,127.69001986372378
616,305,316,264,392,128.47178678604885,127.69001986372378
617,305,319,264,392,128.76334882255898,127.69001986372378
618,305,321,264,392,128.9961239727768,127.69001986372378
619,305,323,264,393,130.24976007655445,127.69001986372378
620,305,326,265,393,129.71121771072848,127.69001986372378
621,305,330,266,393,129.43724348115578,127.69001986372378
622,304,333,266,393,130.26895255585654,127.69001986372378
623,304,337,267,393,130.24976007655445,127.69001986372378
624,303,340,267,393,131.3202193114221,127.69001986372378
625,303,344,268,393,131.55227098001768,127.69001986372378
626,303,346,268,393,132.18925826253812,127.69001986372378
627,302,349,268,393,133.5440002396214,127.69001986372378
628,302,351,268,393,134.2609399639374,127.69001986372378
629,302,354,268,392,134.46189051177288,127.69001986372378
630,302,357,268,391,134.73678042761748,127.69001986372378
631,302,361,269,390,134.61797799699713,127.69001986372378
632,302,365,269,388,134.6476884316994,127.69001986372378
633,303,369,269,386,134.33167906342868,127.69001986372378
634,303,372,269,384,134.1118935814419,127.69001986372378
635,303,375,269,382,133.98880550254935,127.69001986372378
636,303,377,269,380,133.4053971921676,127.69001986372378
637,303,379,268,377,132.87964479181903,127.69001986372378
638,302,380,268,374,131.60547101089682,127.69001986372378
639,302,381,268,371,129.80754985747168,127.69001986372378
640,302,383,268,368,128.68954891520912,127.69001986372378
641,302,384,268,366,127.7810627597063,127.69001986372378
642,301,386,267,364,128.9728653632228,127.69001986372378
643,301,388,267,362,128.81770064707723,127.69001986372378
644,301,390,267,359,128.00390619039717,127.69001986372378
645,300,392,266,357,129.40247292845683,127.69001986372378
646,299,394,266,355,130.17680284904833,127.69001986372378
647,298,396,266,353,131.04579352272242,127.69001986372378
648,297,397,265,351,131.89389675038038,127.69001986372378
649,296,399,265,349,132.90974381135493,127.69001986372378
650,296,400,265,346,131.82184947875675,127.69001986372378
651,295,401,265,344,132.20060514233663,127.69001986372378
652,295,402,264,342,132.41223508422476,127.69001986372378
653,294,403,264,340,132.87964479181903,127.69001986372378
654,294,404,264,338,132.5745073534124,127.69001986372378
655,293,405,264,335,132.60844618650805,127.69001986372378
656,293,406,263,333,132.92479076530458,127.69001986372378
657,292,407,263,331,133.60014970051492,127.69001986372378
658,292,409,263,329,134.33167906342868,127.69001986372378
659,291,410,263,327,135.1184665395519,127.69001986372378
660,291,411,263,326,135.5322839769182,127.69001986372378
661,291,412,263,324,135.50645741070792,127.69001986372378
662,291,414,263,323,136.85393673548452,127.69001986372378
663,291,415,263,322,137.32079230764728,127.69001986372378
664,292,416,263,321,136.8941196691808,127.69001986372378
665,292,417,262,319,137.38267721950973,127.69001986372378
666,292,418,262,318,137.88400922514546,127.69001986372378
667,292,418,262,316,137.08391590555036,127.69001986372378
668,292,419,261,315,138.00362314084367,127.69001986372378
669,292,419,261,313,137.23337786413333,127.69001986372378
670,291,419,261,312,137.78606605894515,127.69001986372378
671,291,419,261,310,137.05838172107534,127.69001986372378
672,291,419,260,309,137.05838172107534,127.69001986372378
673,291,419,260,308,136.7040599250805,127.69001986372378
674,291,419,260,308,136.7040599250805,127.69001986372378
675,291,419,260,307,136.35615130972272,127.69001986372378
676,291,420,260,306,136.95619737711763,127.69001986372378
677,291,420,261,305,136.2974687952788,127.69001986372378
678,291,420,261,305,136.2974687952788,127.69001986372378
679,291,420,262,304,135.66502865514016,127.69001986372378
680,291,420,262,303,135.35878250043476,127.69001986372378
681,291,420,263,303,135.05924625881784,127.69001986372378
682,291,420,262,302,135.05924625881784,127.69001986372378
683,291,420,262,302,135.05924625881784,127.69001986372378
684,291,420,262,302,135.05924625881784,127.69001986372378
685,290,420,261,301,136.01470508735443,127.69001986372378
686,290,420,261,301,136.01470508735443,127.69001986372378
687,290,420,261,301,136.01470508735443,127.69001986372378
688,291,420,260,301,135.35878250043476,127.69001986372378
689,291,420,260,301,135.35878250043476,127.69001986372378
690,292,421,260,301,135.35878250043476,127.69001986372378
691,294,421,260,301,133.4541119636259,127.69001986372378
692,295,421,261,301,132.19682295728592,127.69001986372378
693,295,421,261,301,132.19682295728592,127.69001986372378
694,296,421,261,301,131.24404748406687,127.69001986372378
695,296,421,261,301,131.24404748406687,127.69001986372378
696,296,421,261,301,131.24404748406687,127.69001986372378
697,296,421,261,301,131.24404748406687,127.69001986372378
698,296,422,261,302,132.5028301584536,127.69001986372378
699,297,422,261,302,131.55227098001768,127.69001986372378
700,297,422,261,302,131.55227098001768,127.69001986372378
701,297,422,261,302,131.55227098001768,127.69001986372378
702,297,422,261,302,131.55227098001768,127.69001986372378
703,297,423,262,303,132.5028301584536,127.69001986372378
704,297,423,262,303,132.5028301584536,127.69001986372378
705,297,423,262,304,132.81566172707193,127.69001986372378
706,297,423,262,305,133.13526955694348,127.69001986372378
707,297,423,262,306,133.46160496562297,127.69001986372378
708,297,423,262,307,133.79461872586654,127.69001986372378
709,297,423,262,308,134.13426109685773,127.69001986372378
710,297,422,262,309,133.5440002396214,127.69001986372378
711,297,422,262,310,133.8992158304148,127.69001986372378
712,297,422,261,311,134.6291201783626,127.69001986372378
713,297,421,261,312,134.07833531186162,127.69001986372378
714,297,421,261,313,134.46189051177288,127.69001986372378
715,297,421,261,315,135.2479205015737,127.69001986372378
716,298,420,261,317,134.23859355639868,127.69001986372378
717,297,420,261,318,135.56548233234005,127.69001986372378
718,297,419,261,320,135.51752654177244,127.69001986372378
719,295,418,261,321,136.85393673548452,127.69001986372378
720,294,417,261,321,136.85393673548452,127.69001986372378
721,292,416,260,322,138.63621460498698,127.69001986372378
722,291,415,260,323,139.08630414242805,127.69001986372378
723,291,413,260,325,138.23530663329106,127.69001986372378
724,290,412,260,327,139.18692467326088,127.69001986372378
725,290,411,260,329,139.29106216839614,127.69001986372378
726,290,409,260,331,138.5712812959453,127.69001986372378
727,290,408,260,334,139.2838827718412,127.69001986372378
728,290,407,261,336,138.97481786280562,127.69001986372378
729,290,406,261,338,139.2300254973761,127.69001986372378
730,290,406,261,340,140.34600101178515,127.69001986372378
731,290,405,262,342,140.089257261219,127.69001986372378
732,291,404,263,344,139.0323703315167,127.69001986372378
733,291,402,263,346,138.6001443000692,127.69001986372378
734,291,401,264,348,138.40520221436765,127.69001986372378
735,291,400,264,350,138.84163640637487,127.69001986372378
736,291,398,264,351,137.90576492663388,127.69001986372378
737,291,397,264,353,138.4088147481944,127.69001986372378
738,291,396,264,355,138.94603268895446,127.69001986372378
739,291,395,264,358,140.18559127100045,127.69001986372378
740,292,394,264,360,140.07141035914503,127.69001986372378
741,293,392,264,362,139.30183056945089,127.69001986372378
742,294,391,264,364,139.31618714277246,127.69001986372378
743,295,390,264,365,138.6578522839583,127.69001986372378
744,295,388,264,366,138.03260484392808,127.69001986372378
745,295,386,264,367,137.44089638822936,127.69001986372378
746,295,384,264,368,136.88316185711082,127.69001986372378
747,296,381,265,369,134.31678971744373,127.69001986372378
748,296,379,265,370,133.843191832831,127.69001986372378
749,296,376,265,371,132.80060240827223,127.69001986372378
750,297,374,265,373,132.6386067478093,127.69001986372378
751,297,372,265,375,133.13526955694348,127.69001986372378
752,298,370,265,377,133.1465358167459,127.69001986372378
753,298,368,266,378,132.07573584879245,127.69001986372378
754,299,366,266,380,132.23085872821065,127.69001986372378
755,299,364,266,382,132.9699214108213,127.69001986372378
756,299,362,266,384,133.76471881628578,127.69001986372378
757,298,360,266,385,134.18271125595876,127.69001986372378
758,297,358,266,386,134.6142637315972,127.69001986372378
759,296,357,266,387,135.50645741070792,127.69001986372378
760,296,355,265,387,135.51752654177244,127.69001986372378
761,295,354,265,388,136.41847382227965,127.69001986372378
762,296,353,265,388,135.56548233234005,127.69001986372378
763,296,352,265,389,136.0588108135596,127.69001986372378
764,297,350,265,389,134.8517704741024,127.69001986372378
765,297,349,265,389,134.46189051177288,127.69001986372378
766,298,347,264,389,134.2609399639374,127.69001986372378
767,299,345,264,389,133.19534526401438,127.69001986372378
768,299,344,264,389,132.85330255586422,127.69001986372378
769,299,342,264,390,133.13526955694348,127.69001986372378
770,299,340,264,390,132.5028301584536,127.69001986372378
771,299,338,263,390,132.85330255586422,127.69001986372378
772,299,336,263,390,132.2800060477773,127.69001986372378
773,300,335,263,390,131.73458164050928,127.69001986372378
774,300,333,262,390,132.1854757528224,127.69001986372378
775,300,331,262,391,132.67252918370102,127.69001986372378
776,300,328,262,391,132.00378782444085,127.69001986372378
777,301,326,261,391,132.38202294873727,127.69001986372378
778,301,324,261,391,132.01893803541975,127.69001986372378
779,302,321,261,391,131.38112497615478,127.69001986372378
780,303,319,260,390,130.98091464026353,127.69001986372378
781,303,317,260,390,130.75167302944922,127.69001986372378
782,303,315,260,389,129.5569372901351,127.69001986372378
783,303,313,260,389,129.38701635017324,127.69001986372378
784,303,311,260,389,129.24782396620841,127.69001986372378
785,303,308,260,389,129.0968628588627,127.69001986372378
786,303,306,260,389,129.0348790056394,127.69001986372378
787,303,304,260,388,128.00390619039717,127.69001986372378
788,303,302,260,388,128.00390619039717,127.69001986372378
789,303,301,260,388,128.01562404644207,127.69001986372378
790,303,299,260,388,128.06248474865697,127.69001986372378
791,303,298,260,388,128.09761902549164,127.69001986372378
792,303,297,260,388,128.14054783713078,127.69001986372378
793,303,296,260,387,127.1927670899568,127.69001986372378
794,303,295,260,387,127.251719045363,127.69001986372378
795,303,294,260,387,127.3184982632139,127.69001986372378
796,303,292,260,386,126.4792473095883,127.69001986372378
797,303,290,260,386,126.66885963013956,127.69001986372378
798,303,288,260,385,125.89678312014172,127.69001986372378
799,303,286,260,384,125.15989773086265,127.69001986372378
800,303,284,260,383,124.45882853377658,127.69001986372378
801,303,283,260,382,123.62847568420473,127.69001986372378
802,303,281,260,381,122.98373876248843,127.69001986372378
803,303,280,260,381,123.1665539016173,127.69001986372378
804,303,280,260,381,123.1665539016173,127.69001986372378
805,303,279,260,381,123.35720489699821,127.69001986372378
806,303,279,260,381,123.35720489699821,127.69001986372378
807,303,279,260,381,123.35720489699821,127.69001986372378
808,303,279,261,381,122.37646832622684,127.69001986372378
809,303,279,261,381,122.37646832622684,127.69001986372378
810,303,279,261,381,122.37646832622684,127.69001986372378
811,303,279,261,381,122.37646832622684,127.69001986372378
812,303,279,261,381,122.37646832622684,127.69001986372378
813,303,279,261,381,122.37646832622684,127.69001986372378
814,303,279,261,381,122.37646832622684,127.69001986372378
815,303,279,261,381,122.37646832622684,127.69001986372378
816,303,279,261,381,122.37646832622684,127.69001986372378
817,303,279,261,381,122.37646832622684,127.69001986372378
818,303,279,261,381,122.37646832622684,127.69001986372378
819,303,279,261,381,122.37646832622684,127.69001986372378
820,303,279,260,381,123.35720489699821,127.69001986372378
821,302,279,260,381,123.1665539016173,127.69001986372378
822,302,279,260,381,123.1665539016173,127.69001986372378
823,302,279,260,381,123.1665539016173,127.69001986372378
824,302,279,260,381,123.1665539016173,127.69001986372378
825,302,279,260,381,123.1665539016173,127.69001986372378
826,302,279,260,381,123.1665539016173,127.69001986372378
827,302,279,260,381,123.1665539016173,127.69001986372378
828,302,279,260,381,123.1665539016173,127.69001986372378
829,302,279,260,381,123.1665539016173,127.69001986372378
830,302,279,260,381,123.1665539016173,127.69001986372378
831,302,279,260,381,123.1665539016173,127.69001986372378
832,301,279,260,381,122.98373876248843,127.69001986372378
833,301,279,260,381,122.98373876248843,127.69001986372378
834,301,279,260,381,122.98373876248843,127.69001986372378
835,301,279,260,381,122.98373876248843,127.69001986372378
836,301,279,260,382,123.96773773849388,127.69001986372378
837,301,279,260,382,123.96773773849388,127.69001986372378
838,300,279,260,382,123.79418403139947,127.69001986372378
839,300,279,260,382,123.79418403139947,127.69001986372378
840,300,279,260,382,123.79418403139947,127.69001986372378
841,300,279,260,382,123.79418403139947,127.69001986372378
842,300,279,260,382,123.79418403139947,127.69001986372378
843,300,279,260,382,123.79418403139947,127.69001986372378
844,300,279,260,382,123.79418403139947,127.69001986372378
845,300,279,260,382,123.79418403139947,127.69001986372378
846,300,279,260,382,123.79418403139947,127.69001986372378
847,300,279,260,382,123.79418403139947,127.69001986372378
848,300,279,260,382,123.79418403139947,127.69001986372378
849,300,280,260,382,123.62847568420473,127.69001986372378
850,300,280,260,382,123.62847568420473,127.69001986372378
851,300,280,260,383,124.61540835707277,127.69001986372378
852,300,280,260,383,124.61540835707277,127.69001986372378
853,300,280,260,383,124.61540835707277,127.69001986372378
854,300,280,260,383,124.61540835707277,127.69001986372378
855,300,280,260,383,124.61540835707277,127.69001986372378
856,300,280,260,383,124.61540835707277,127.69001986372378
857,300,280,260,383,124.61540835707277,127.69001986372378
858,300,280,260,383,124.61540835707277,127.69001986372378
859,300,280,260,383,124.61540835707277,127.69001986372378
860,300,280,260,383,124.61540835707277,127.69001986372378
861,300,280,260,383,124.61540835707277,127.69001986372378
862,300,280,260,383,124.61540835707277,127.69001986372378
863,300,280,260,383,124.61540835707277,127.69001986372378
864,300,280,260,383,124.61540835707277,127.69001986372378
865,300,280,259,383,125.60254774486066,127.69001986372378
866,300,280,259,383,125.60254774486066,127.69001986372378
867,300,280,259,383,125.60254774486066,127.69001986372378
868,300,280,259,383,125.60254774486066,127.69001986372378
869,300,280,259,383,125.60254774486066,127.69001986372378
870,300,280,259,383,125.60254774486066,127.69001986372378
871,300,280,259,383,125.60254774486066,127.69001986372378
872,300,280,259,383,125.60254774486066,127.69001986372378
873,300,280,259,383,125.60254774486066,127.69001986372378
874,300,280,259,383,125.60254774486066,127.69001986372378
